State,District,Region,State_key,District_key,RMNCH,Infectious_Diseases,NCD,SCA,FRP,UHC_Index,UHC_Gap,UHC_Tercile,Service_Coverage,FRP_D,SCA_FRP_Gap,UHC_District,UHC_Poorest20,UHC_Rural,UHC_SCST,UHC_ReligMin,Equity_Gap_Poor,Equity_Gap_Rural,Equity_Gap_SCST,Equity_Gap_ReligMin,SC_Pct,ST_Pct,PMJAY_Enrolled,Opt_Out,Type1_Score,Type2_Score,Type3_Score,Type1_Score_norm,Type2_Score_norm,Type3_Score_norm,TCFD_Type,TCFD_Description,DiD_Treatment,HC_Cluster,KM_Cluster,RMNCH_norm,NCD_norm,FRP_norm,UHC_Index_norm,SCA_norm,Infectious_Diseases_norm,Equity_Gap_Poor_norm,Equity_Gap_SCST_norm,Equity_Gap_Rural_norm,Equity_Gap_ReligMin_norm,SCA_FRP_Gap_norm,SC_Pct_norm,ST_Pct_norm,Type1_Score_norm,Type2_Score_norm,T3_ASHA_inv_norm,Type3_Score_norm
Maharashtra,Nashik,West,Maharashtra,Nashik,62.67,82.07,10.17,74.27,51.75,45.78,54.22,Medium UHC,44.4,51.75,-7.35,45.78,34.82,45.58,44.11,39.65,10.96,0.2,1.67,6.13,,,1,0,0,0.3971875617766425,0.38617448895296264,0.0,0.5414525962724601,0.3592395010814202,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,0.0,0.6527240250074426,0.1788220933780897,0.384679203539823,0.4504420660772452,0.779516187266819,0.8228089887640448,0.5122129055778345,0.29584462511291776,0.13729593972373377,0.3835051546391753,0.6314351295223521,,,0.0,0.5414525962724601,0.5270883373365358,0.3592395010814202
Maharashtra,Sindhudurg,West,Maharashtra,Sindhudurg,63.45,80.44,14.44,68.1,52.71,48.37,51.63,High UHC,47.34,52.71,-5.37,48.37,39.59,46.19,50.67,49.64,8.78,2.18,-2.3,-1.27,,,1,0,0,0.23826886625847946,0.39338839211177784,0.0,0.21081582851607522,0.36997062164347827,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,0.6643346233998214,0.3091241989624657,0.3979535398230089,0.5107026523964633,0.7052593573233841,0.8044943820224718,0.43273787823550847,0.11653116531165311,0.2201758057764755,0.16553755522827687,0.6530768389987976,,,0.0,0.21081582851607522,0.5270883373365358,0.36997062164347827
Maharashtra,Akola,West,Maharashtra,Akola,70.45,78.15,12.18,75.53,55.21,48.9,51.1,High UHC,47.44,55.21,-7.77,48.9,33.93,49.96,51.68,45.71,14.97,-1.06,-2.78,3.19,,,1,0,0,0.35005379105685724,0.3846442670707897,0.0,0.44338888166577184,0.35696320278037763,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,0.0,0.7685323012801429,0.2401586817210863,0.4325221238938053,0.5230339692880408,0.7946804669635334,0.7787640449438202,0.6584032081662413,0.09485094850948508,0.08455420678107993,0.29690721649484536,0.6268444638758334,,,0.0,0.44338888166577184,0.5270883373365358,0.35696320278037763
Maharashtra,Nandurbar,West,Maharashtra,Nandurbar,50.29,76.19,11.17,71.55,45.2,42.48,57.52,Medium UHC,41.83,45.2,-3.37,42.48,24.1,41.92,40.6,45.63,18.38,0.56,1.88,-3.15,,,1,0,0,0.3994037909758676,0.4006751629792678,0.0,0.5460635506768483,0.3808101373627286,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.4684429889848168,0.2093378089716203,0.2941095132743364,0.3736621684504418,0.7467805993501022,0.7567415730337078,0.7827196500182282,0.30532971996386626,0.15236500627877772,0.1101620029455081,0.6749371516012678,,,0.0,0.5460635506768483,0.5270883373365358,0.3808101373627286
Maharashtra,Washim,West,Maharashtra,Washim,66.99,71.69,13.09,73.52,50.21,47.11,52.89,High UHC,46.37,50.21,-3.84,47.11,28.92,46.43,45.27,47.1,18.19,0.68,1.84,0.01,,,1,0,0,0.4275186738640699,0.3989627718254077,0.0,0.6045577006174516,0.37826285116870473,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,0.0,0.7170288776421553,0.2679279829111992,0.3633849557522124,0.4813866914844111,0.7704898303044889,0.7061797752808988,0.7757929274516953,0.3035230352303523,0.15738802846379235,0.203240058910162,0.6697999781396873,,,0.0,0.6045577006174516,0.5270883373365358,0.37826285116870473
Maharashtra,Nagpur,West,Maharashtra,Nagpur,79.07,89.48,11.79,66.92,57.99,50.35,49.65,High UHC,48.6,57.99,-9.39,50.35,34.32,49.45,48.47,49.29,16.03,0.9,1.88,1.06,,,1,0,0,0.412181547575386,0.3787419826681228,0.0,0.5726481896173292,0.34818319504778483,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,0.0,0.8968442988984816,0.2282575526396094,0.470962389380531,0.5567705909725453,0.6910578890359851,0.906067415730337,0.6970470288005833,0.30532971996386626,0.16659690246965256,0.2341678939617084,0.6091376106678325,,,0.0,0.5726481896173292,0.5270883373365358,0.34818319504778483
Maharashtra,Latur,West,Maharashtra,Latur,76.48,78.27,11.3,67.56,68.42,50.01,49.99,High UHC,46.24,68.42,-22.18,50.01,44.42,49.88,51.35,48.4,5.59,0.13,-1.34,1.61,,,1,0,0,0.24223387980512776,0.33214308297052375,0.0,0.21906519942174218,0.2788644920231781,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,0.8582911580827627,0.2133048519987794,0.6151825221238938,0.54885993485342,0.6987603803105067,0.7801123595505617,0.3164418519868757,0.15989159891598914,0.13436584344914188,0.2503681885125184,0.46934091157503544,,,0.0,0.21906519942174218,0.5270883373365358,0.2788644920231781
Maharashtra,Aurangabad,West,Maharashtra,Aurangabad,49.77,79.87,15.61,60.65,44.18,44.07,55.93,Medium UHC,44.04,44.18,-0.14,44.07,35.65,43.52,43.93,42.35,8.42,0.55,0.14,1.72,,,1,0,0,0.2999869144241147,0.41244329793026435,0.0,0.3392227216835707,0.3983159552493182,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,1.0,1.0,0.4607025900565644,0.3448275862068966,0.2800055309734513,0.4106561191251745,0.6155975448309061,0.7980898876404494,0.4196135617936565,0.2267389340560072,0.15194642109669315,0.2536082474226804,0.7102415564542572,,,0.0,0.3392227216835707,0.5270883373365358,0.3983159552493182
Manipur,Tamenglong,Northeast,Manipur,Tamenglong,34.75,74.75,12.74,64.92,51.23,40.58,59.42,Low UHC,38.28,51.23,-12.95,40.58,25.63,39.84,40.77,40.58,14.95,0.74,-0.19,0.0,2.7,35.1,1,0,2,0.3574844575265637,0.5092196223307692,0.6666666666666666,0.4588486835211092,0.5422766353182781,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.2371241440905031,0.2572474824534635,0.3774889380530973,0.3294555607259188,0.6669876038031051,0.740561797752809,0.6576740794750273,0.2118337850045167,0.15989953955629968,0.20294550810014728,0.5702262542354355,0.08463949843260189,0.370253164556962,0.6666666666666666,0.4588486835211092,0.9574326127568722,0.5422766353182781
Manipur,Imphal East,Northeast,Manipur,Imphal East,33.12,65.05,15.45,65.42,41.33,38.98,61.02,Low UHC,38.41,41.33,-2.92,38.98,31.42,37.26,40.06,37.67,7.56,1.72,-1.08,1.31,2.7,35.1,1,0,3,0.2671425806557871,0.5457627782312319,1.0,0.2708887580749243,0.596636806650319,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.2128609705269424,0.3399450717119316,0.2405973451327434,0.2922289436947416,0.6730051751113251,0.6315730337078651,0.3882610280714546,0.17163504968383014,0.200920887400586,0.24153166421207659,0.6798557219368236,0.08463949843260189,0.370253164556962,1.0,0.2708887580749243,0.9574326127568722,0.596636806650319
Manipur,Churachandpur,Northeast,Manipur,Churachandpur,40.86,73.27,10.47,51.74,45.76,37.51,62.49,Low UHC,35.69,45.76,-10.07,37.51,22.37,37.09,37.4,37.5,15.14,0.42,0.11,0.01,2.7,35.1,1,0,3,0.3644082604858647,0.5197125723799549,1.0,0.4732539353612474,0.5578855379539988,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.3280738314974695,0.1879768080561489,0.3018528761061946,0.2580269892973474,0.5083644241184258,0.7239325842696628,0.6646008020415604,0.22538392050587172,0.14650481372959395,0.203240058910162,0.6017051043829926,0.08463949843260189,0.370253164556962,1.0,0.4732539353612474,0.9574326127568722,0.5578855379539988
Manipur,Chandel,Northeast,Manipur,Chandel,31.82,77.55,11.11,65.61,47.46,38.57,61.43,Low UHC,36.62,47.46,-10.84,38.57,27.75,39.1,38.81,38.76,10.82,-0.53,-0.24,-0.19,2.7,35.1,1,0,3,0.304677825512276,0.5169071655959713,1.0,0.34898235175708203,0.5537123244020873,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.1935099732063113,0.2075068660360085,0.3253595132743362,0.2826896230805025,0.6752918522084486,0.7720224719101123,0.5071090047393365,0.2095754290876242,0.10673922143156131,0.19734904270986744,0.5932888840310415,0.08463949843260189,0.370253164556962,1.0,0.34898235175708203,0.9574326127568722,0.5537123244020873
Manipur,Thoubal,Northeast,Manipur,Thoubal,39.1,63.07,10.62,49.7,56.9,37.49,62.51,Low UHC,33.78,56.9,-23.12,37.49,34.17,36.4,40.51,35.59,3.32,1.09,-3.02,1.9,2.7,35.1,1,0,3,0.19220224921514442,0.47216639246958225,1.0,0.11497237025575568,0.4871576978858895,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.3018755582018457,0.1925541653951785,0.4558904867256637,0.2575616565844578,0.4838127331808882,0.6093258426966291,0.23368574553408672,0.08401084010840107,0.1745500209292591,0.25891016200294553,0.45906656465187445,0.08463949843260189,0.370253164556962,1.0,0.11497237025575568,0.9574326127568722,0.4871576978858895
Manipur,Bishnupur,Northeast,Manipur,Bishnupur,32.1,59.1,12.67,53.66,43.31,35.43,64.57,Low UHC,33.7,43.31,-9.61,35.43,32.7,37.84,34.79,34.9,2.73,-2.41,0.64,0.53,2.7,35.1,1,0,3,0.22668521446637793,0.5213885296794777,1.0,0.1867155728798957,0.5603786265694264,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.1976778803215242,0.2551113823619164,0.2679756637168142,0.2096323871568171,0.5314718979419906,0.5647191011235955,0.21217644914327377,0.24932249322493225,0.02804520719966512,0.21855670103092784,0.6067329762815608,0.08463949843260189,0.370253164556962,1.0,0.1867155728798957,0.9574326127568722,0.5603786265694264
Manipur,Ukhrul,Northeast,Manipur,Ukhrul,18.82,67.54,10.4,59.39,41.86,31.87,68.13,Low UHC,29.77,41.86,-12.09,31.87,22.44,30.23,32.14,31.86,9.43,1.64,-0.27,0.01,2.7,35.1,1,0,3,0.28929834504920476,0.5123529338037899,1.0,0.3169847211856609,0.5469376270775557,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.0,0.1858407079646018,0.2479258849557522,0.1268031642624476,0.6004332651341917,0.6595505617977528,0.45643456069996347,0.20822041553748868,0.19757220594390956,0.203240058910162,0.5796261886544977,0.08463949843260189,0.370253164556962,1.0,0.3169847211856609,0.9574326127568722,0.5469376270775557
Manipur,Imphal West,Northeast,Manipur,Imphal West,35.91,62.02,14.23,54.56,55.09,39.43,60.57,Low UHC,36.26,55.09,-18.83,39.43,34.55,36.18,40.29,38.64,4.88,3.25,-0.86,0.79,2.7,35.1,1,0,3,0.23278154041941554,0.4877965159803484,1.0,0.1993992253710612,0.5104084591036817,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.2543911878535277,0.3027158986878242,0.4308628318584072,0.3026989297347603,0.5423035262967866,0.5975280898876404,0.2905577834487787,0.18157181571815717,0.26496442025952277,0.22621502209131075,0.5059569351841731,0.08463949843260189,0.370253164556962,1.0,0.1993992253710612,0.9574326127568722,0.5104084591036817
Manipur,Senapati,Northeast,Manipur,Senapati,32.55,80.71,9.69,41.65,43.7,34.13,65.87,Low UHC,32.09,43.7,-11.61,34.13,19.07,33.65,34.75,34.5,15.06,0.48,-0.62,-0.37,2.7,35.1,1,0,3,0.34871444650851596,0.5141017588119876,1.0,0.440602321211498,0.5495391108501759,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.2043763024709734,0.164174549893195,0.2733683628318584,0.1793857608189856,0.3869298351185461,0.8075280898876404,0.6616842872767044,0.19241192411924118,0.14901632482210128,0.19204712812960237,0.5848726636790905,0.08463949843260189,0.370253164556962,1.0,0.440602321211498,0.9574326127568722,0.5495391108501759
Meghalaya,Ribhoi,Northeast,Meghalaya,Ribhoi,29.75,79.27,8.74,79.81,87.77,42.85,57.15,Medium UHC,35.81,87.77,-51.96,42.85,36.45,42.87,43.21,42.8,6.4,-0.02,-0.36,0.05,0.6,86.1,1,0,2,0.25151506700611526,0.368647957556728,0.6666666666666666,0.2383750844360305,0.3331677175674067,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.1626972313188448,0.1351846200793408,0.8827433628318584,0.3822708236389017,0.8461908773618967,0.7913483146067415,0.3459715639810427,0.20415537488708219,0.12808706571787357,0.2044182621502209,0.14384085692425397,0.018808777429467086,0.9082278481012658,0.6666666666666666,0.2383750844360305,0.96210301574593,0.3331677175674067
Meghalaya,South Garo Hills,Northeast,Meghalaya,South Garo Hills,41.22,81.93,9.44,82.68,94.88,47.82,52.18,High UHC,40.3,94.88,-54.58,47.82,43.94,48.02,48.07,47.84,3.88,-0.2,-0.25,-0.02,0.6,86.1,1,0,2,0.22186050442414743,0.35910228772031605,0.6666666666666666,0.176677568675774,0.31896795197518857,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.3334325692170288,0.1565456209948123,0.9810564159292036,0.4979060027919961,0.8807317366710796,0.8212359550561797,0.2541013488880787,0.2091237579042457,0.12055253244035159,0.20235640648011782,0.1152038474150181,0.018808777429467086,0.9082278481012658,0.6666666666666666,0.176677568675774,0.96210301574593,0.31896795197518857
Meghalaya,East Jantia Hills,Northeast,Meghalaya,East Jantia Hills,37.61,73.95,9.7,83.77,92.54,46.14,53.86,Medium UHC,38.77,92.54,-53.77,46.14,38.94,46.05,46.67,46.14,7.2,0.09,-0.53,0.0,0.6,86.1,1,0,2,0.2581863948331325,0.3620534299216495,0.6666666666666666,0.2522550515612081,0.3233579558414851,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.2796963381958915,0.1644797070491303,0.9487002212389382,0.45881805490926,0.8938500421229989,0.7315730337078652,0.3751367116296026,0.19647696476964768,0.13269150272080366,0.20294550810014728,0.12405727401901845,0.018808777429467086,0.9082278481012658,0.6666666666666666,0.2522550515612081,0.96210301574593,0.3233579558414851
Meghalaya,East Garo Hills,Northeast,Meghalaya,East Garo Hills,35.37,77.92,4.59,76.1,87.62,38.47,61.53,Low UHC,31.32,87.62,-56.3,38.47,30.91,38.31,38.49,38.36,7.56,0.16,-0.02,0.11,0.6,86.1,1,0,3,0.2713195967345717,0.3528356647742745,1.0,0.2795792088154915,0.30964596845663317,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.2463530812741886,0.0085444003661885,0.8806692477876108,0.2803629595160538,0.8015404982549041,0.7761797752808989,0.3882610280714546,0.21951219512195122,0.13562159899539555,0.20618556701030927,0.09640397857689365,0.018808777429467086,0.9082278481012658,1.0,0.2795792088154915,0.96210301574593,0.30964596845663317
Meghalaya,West Jaintia Hills,Northeast,Meghalaya,West Jaintia Hills,31.54,71.22,8.54,83.77,87.27,42.6,57.4,Medium UHC,35.61,87.27,-51.66,42.6,35.37,42.31,42.78,42.6,7.23,0.29,-0.18,0.0,0.6,86.1,1,0,2,0.26382045631815537,0.36974097318685156,0.6666666666666666,0.26397694414706685,0.3347936449252943,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.1893420660910985,0.1290814769606347,0.8758296460176991,0.3764541647277802,0.8938500421229989,0.7008988764044943,0.37623040466642366,0.2122854561878952,0.14106320636249475,0.20294550810014728,0.1471199038146246,0.018808777429467086,0.9082278481012658,0.6666666666666666,0.26397694414706685,0.96210301574593,0.3347936449252943
Meghalaya,South West Garo Hills,Northeast,Meghalaya,South West Garo Hills,47.66,77.09,5.52,78.17,92.96,43.03,56.97,Medium UHC,35.49,92.96,-57.47,43.03,36.32,42.85,42.44,42.87,6.71,0.18,0.59,0.16,0.6,86.1,1,0,2,0.27066517235442744,0.34857290381679285,0.6666666666666666,0.2782176524480272,0.30330485176087163,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.4292944328669246,0.036924015868172,0.954507743362832,0.3864588180549091,0.8264532434709351,0.7668539325842696,0.3572730586948596,0.24706413730803972,0.13645876935956466,0.20765832106038293,0.0836156957044486,0.018808777429467086,0.9082278481012658,0.6666666666666666,0.2782176524480272,0.96210301574593,0.30330485176087163
Meghalaya,West Khasi Hills,Northeast,Meghalaya,West Khasi Hills,30.36,84.96,7.17,79.68,86.23,41.76,58.24,Medium UHC,34.84,86.23,-51.39,41.76,35.89,41.45,42.51,41.86,5.87,0.31,-0.75,-0.1,0.6,86.1,1,0,2,0.2377299507997308,0.3707246872539627,0.6666666666666666,0.20969459312716382,0.3362569795473931,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.1717773146769871,0.0872749465974977,0.861449115044248,0.3569101907864122,0.8446263088217596,0.8552808988764043,0.32664965366387166,0.18654019873532068,0.14190037672666386,0.2,0.150071046015958,0.018808777429467086,0.9082278481012658,0.6666666666666666,0.20969459312716382,0.96210301574593,0.3362569795473931
Meghalaya,East Khasi Hills,Northeast,Meghalaya,East Khasi Hills,22.8,79.49,13.02,71.13,79.7,42.2,57.8,Medium UHC,36.0,79.7,-43.7,42.2,37.73,39.97,42.3,41.75,4.47,2.23,-0.1,0.45,0.6,86.1,1,0,2,0.23590325516154165,0.398742321239462,0.6666666666666666,0.2058940790371364,0.3779349174879111,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.0592438225662399,0.2657918828196521,0.7711559734513276,0.367147510469986,0.7417258394511974,0.793820224719101,0.2756106452788917,0.21589882565492322,0.22226873168689826,0.21620029455081002,0.23412394797245595,0.018808777429467086,0.9082278481012658,0.6666666666666666,0.2058940790371364,0.96210301574593,0.3779349174879111
Meghalaya,South West Khasi Hills,Northeast,Meghalaya,South West Khasi Hills,32.73,86.71,5.44,79.68,91.86,40.8,59.2,Low UHC,33.3,91.86,-58.56,40.8,37.1,40.87,41.17,40.68,3.7,-0.07,-0.37,0.12,0.6,86.1,1,0,2,0.2192410040637268,0.3446016136940108,0.6666666666666666,0.17122759232477142,0.29739731569388017,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.2070556713307531,0.0344827586206896,0.9392975663716816,0.3345742205677058,0.8446263088217596,0.874943820224719,0.24753919066715274,0.2037037037037037,0.1259941398074508,0.206480117820324,0.07170182533610225,0.018808777429467086,0.9082278481012658,0.6666666666666666,0.17122759232477142,0.96210301574593,0.29739731569388017
Meghalaya,North Garo Hills,Northeast,Meghalaya,North Garo Hills,19.53,73.18,13.56,76.1,82.05,41.36,58.64,Medium UHC,34.85,82.05,-47.2,41.36,35.58,39.13,41.44,41.54,5.78,2.23,-0.08,-0.18,0.6,86.1,1,0,2,0.24593811203165697,0.38599047222135435,0.6666666666666666,0.22677200425301314,0.3589657649792227,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.0105686216135754,0.2822703692401587,0.8036504424778761,0.3476035365286178,0.8015404982549041,0.7229213483146067,0.3233685745534086,0.2168021680216802,0.22226873168689826,0.19764359351988217,0.19586840091813307,0.018808777429467086,0.9082278481012658,0.6666666666666666,0.22677200425301314,0.96210301574593,0.3589657649792227
Meghalaya,West Garo Hills,Northeast,Meghalaya,West Garo Hills,42.42,88.89,7.76,78.17,93.36,46.34,53.66,Medium UHC,38.89,93.36,-54.47,46.34,46.22,46.94,46.54,46.75,0.12,-0.6,-0.2,-0.41,0.6,86.1,1,0,2,0.17309206455017614,0.359503060118028,0.6666666666666666,0.07521285883860723,0.31956412533974743,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.3512950282822268,0.1052792187976808,0.9600387168141592,0.4634713820381573,0.8264532434709351,0.899438202247191,0.11702515493984686,0.2113821138211382,0.10380912515696943,0.19086892488954343,0.1164061646081539,0.018808777429467086,0.9082278481012658,0.6666666666666666,0.07521285883860723,0.96210301574593,0.31956412533974743
Mizoram,Champhai,Northeast,Mizoram,Champhai,61.1,93.57,11.69,81.9,88.08,54.53,45.47,High UHC,48.37,88.08,-39.71,54.53,49.55,54.28,55.04,54.53,4.98,0.25,-0.51,0.0,0.1,94.4,1,0,2,0.2315097473804669,0.42150823438654,0.6666666666666666,0.19675320856176143,0.4118006006428204,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,3.0,0.0,0.629353974397142,0.2252059810802563,0.8870298672566372,0.6540251279664959,0.8713443254302564,0.9520224719101122,0.2942034269048487,0.1973803071364047,0.13938886563415653,0.20294550810014728,0.27773527161438405,0.003134796238244515,0.9957805907172996,0.6666666666666666,0.19675320856176143,0.9867894315452361,0.4118006006428204
Mizoram,Mamit,Northeast,Mizoram,Mamit,52.17,97.37,14.95,77.79,79.87,54.29,45.71,High UHC,49.3,79.87,-30.57,54.29,46.95,52.67,54.52,54.3,7.34,1.62,-0.23,-0.01,0.1,94.4,1,0,2,0.26430622334307863,0.4548087772509697,0.6666666666666666,0.26498760207173444,0.46133718747979524,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,3.0,0.0,0.4964275081869603,0.3246872139151663,0.7735066371681418,0.6484411354118194,0.8218798892766879,0.9947191011235954,0.3802406124681006,0.2100271002710027,0.19673503557974045,0.20265095729013255,0.37763690020767293,0.003134796238244515,0.9957805907172996,0.6666666666666666,0.26498760207173444,0.9867894315452361,0.46133718747979524
